timestamp_utc	commit	run_name	profile	status	description	val_bpb	eval_loss	eval_loss_lm	eval_loss_jepa	eval_loss_sigreg	train_loss	train_loss_lm	train_loss_jepa	train_loss_sigreg	lambda_jepa	beta_sigreg	jepa_aux_dropped	jepa_dropout_fraction	peak_memory_gb	tokens_per_sec	tokens_processed	num_steps	wall_seconds	device	dtype	optimizer	lr	weight_decay	batch_size	seq_len	train_shards	eval_batches	config	checkpoint	run_dir
2026-04-17T03:42:09+00:00	f4a5f4b	smoke-live	smoke	baseline	live smoke pass	4.735350	8.411258	6.928571	0.950498	483.750000	7.490804	6.525050	0.688192	476.250000	0.020020	0.001999	0.000000	0.000000	0.732	2550.455639	256	2	2.526143	cuda	bfloat16	adamw	0.00030000	0.01000000	2	64	1	2	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/workspace/jepa-code/architechtures/v1/runs/autoresearch/smoke-live/latest.pt	/workspace/jepa-code/architechtures/v1/runs/autoresearch/smoke-live
2026-04-17T04:44:09+00:00	cb9a184	full-nocompile-20260417-044333	full	pending	baseline full pipeline no-compile	4.234914	111.206878	6.091372	3.328702	1016.875000	112.881859	6.114573	3.551184	1140.000000	0.910156	0.090820	0.000000	0.000000	1.306	22057.031835	102400	100	7.643488	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/workspace/jepa-code/architechtures/v1/runs/autoresearch/full-nocompile-20260417-044333/latest.pt	/workspace/jepa-code/architechtures/v1/runs/autoresearch/full-nocompile-20260417-044333
2026-04-17T05:16:04+00:00	cb9a184	full-beta001-lambda1-tmp-20260417-051527	full	pending	full-size beta_sigreg 0.01 lambda 1 tmp checkpoints	4.175395	18.511698	6.004967	0.962968	1153.250000	17.929716	5.998893	0.873398	1224.500000	0.910156	0.009094	0.000000	0.000000	1.306	22199.999462	102400	100	6.402012	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_beta001_lambda1.yaml	/tmp/intertwined-autoresearch-runs/full-beta001-lambda1-tmp-20260417-051527/latest.pt	/tmp/intertwined-autoresearch-runs/full-beta001-lambda1-tmp-20260417-051527
2026-04-17T05:17:06+00:00	cb9a184	full-beta0001-lambda1-tmp-20260417-051629	full	pending	full-size beta_sigreg 0.001 lambda 1 tmp checkpoints	4.193541	8.216901	6.031529	0.063038	2123.500000	8.023245	5.990419	0.092837	2137.000000	0.910156	0.000912	0.000000	0.000000	1.306	23711.677585	102400	100	6.690431	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_beta0001_lambda1.yaml	/tmp/intertwined-autoresearch-runs/full-beta0001-lambda1-tmp-20260417-051629/latest.pt	/tmp/intertwined-autoresearch-runs/full-beta0001-lambda1-tmp-20260417-051629
2026-04-17T05:18:03+00:00	cb9a184	full-beta003-lambda1-tmp-20260417-051729	full	pending	full-size beta_sigreg 0.003 lambda 1 tmp checkpoints	4.190674	11.000360	6.029062	0.316911	1548.375000	10.745567	6.003260	0.249880	1653.000000	0.910156	0.002731	0.000000	0.000000	1.306	21752.617404	102400	100	6.792116	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_beta003_lambda1.yaml	/tmp/intertwined-autoresearch-runs/full-beta003-lambda1-tmp-20260417-051729/latest.pt	/tmp/intertwined-autoresearch-runs/full-beta003-lambda1-tmp-20260417-051729
2026-04-17T05:20:11+00:00	cb9a184	full-beta001-lambda1-compile300-20260417-051912	full	pending	full-size beta_sigreg 0.01 lambda 1 compile 300 steps	4.217404	11.184036	6.058221	0.393073	472.812500	11.599579	6.016047	0.438532	514.500000	1.000000	0.010010	0.000000	0.000000	1.052	41362.988713	307200	300	24.301233	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_beta001_lambda1.yaml	/tmp/intertwined-autoresearch-runs/full-beta001-lambda1-compile300-20260417-051912/latest.pt	/tmp/intertwined-autoresearch-runs/full-beta001-lambda1-compile300-20260417-051912
2026-04-17T05:22:09+00:00	cb9a184	full-beta003-lambda1-compile300-20260417-052200	full	pending	full-size beta_sigreg 0.003 lambda 1 compile 300 steps	4.204569	8.453629	6.040875	0.166347	747.312500	8.572157	6.007338	0.170819	798.000000	1.000000	0.003006	0.000000	0.000000	1.053	38166.630789	307200	300	23.911217	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_beta003_lambda1.yaml	/tmp/intertwined-autoresearch-runs/full-beta003-lambda1-compile300-20260417-052200/latest.pt	/tmp/intertwined-autoresearch-runs/full-beta003-lambda1-compile300-20260417-052200
2026-04-17T05:23:21+00:00	cb9a184	full-beta03-lambda1-compile300-20260417-052330	full	pending	full-size beta_sigreg 0.03 lambda 1 compile 300 steps	4.192123	18.767702	6.023693	1.156454	385.875000	20.123196	6.007057	1.163639	431.750000	1.000000	0.030029	0.000000	0.000000	1.052	38225.736450	307200	300	23.915358	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_beta03_lambda1.yaml	/tmp/intertwined-autoresearch-runs/full-beta03-lambda1-compile300-20260417-052330/latest.pt	/tmp/intertwined-autoresearch-runs/full-beta03-lambda1-compile300-20260417-052330
2026-04-17T05:24:34+00:00	cb9a184	full-default-compile300-20260417-052500	full	pending	default full beta_sigreg 0.1 compile 300 steps	4.179847	50.802846	6.009147	2.852781	419.000000	52.663914	6.038277	2.875635	437.500000	1.000000	0.100098	0.000000	0.000000	1.053	40294.657948	307200	300	23.191638	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/tmp/intertwined-autoresearch-runs/full-default-compile300-20260417-052500/latest.pt	/tmp/intertwined-autoresearch-runs/full-default-compile300-20260417-052500
2026-04-17T05:27:10+00:00	cb9a184	full-lm-only-compile300-20260417-052800	full	pending	full-size same architecture LM-only compile 300 steps	4.195155	6.028616	6.028616	22.708152	0.000000	6.007020	6.007020	21.795946	0.000000	0.000000	0.000000	0.000000	0.000000	1.028	40585.947384	307200	300	67.788354	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_lm_only.yaml	/tmp/intertwined-autoresearch-runs/full-lm-only-compile300-20260417-052800/latest.pt	/tmp/intertwined-autoresearch-runs/full-lm-only-compile300-20260417-052800
2026-04-17T05:28:25+00:00	cb9a184	full-shallow-lm-only-compile300-20260417-053000	full	pending	shallow depth 2 LM-only compile 300 steps	4.173577	5.996859	5.996859	3.824749	0.000000	5.956449	5.956449	2.550367	0.000000	0.000000	0.000000	0.000000	0.000000	0.246	130836.424163	307200	300	28.842414	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_shallow_lm_only.yaml	/tmp/intertwined-autoresearch-runs/full-shallow-lm-only-compile300-20260417-053000/latest.pt	/tmp/intertwined-autoresearch-runs/full-shallow-lm-only-compile300-20260417-053000
2026-04-17T05:29:36+00:00	cb9a184	shallow-lm-only-compile2000-20260417-053200	full	pending	shallow depth 2 LM-only compile 2000 steps	3.886587	5.587473	5.587473	15.490388	0.000000	5.710142	5.710142	16.477741	0.000000	0.000000	0.000000	0.000000	0.000000	0.248	185119.921383	2048000	2000	23.367718	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_shallow_lm_only.yaml	/tmp/intertwined-autoresearch-runs/shallow-lm-only-compile2000-20260417-053200/latest.pt	/tmp/intertwined-autoresearch-runs/shallow-lm-only-compile2000-20260417-053200
2026-04-17T05:32:17+00:00	cb9a184	full-default-compile1000-20260417-053800	full	pending	default full beta_sigreg 0.1 compile 1000 steps	4.159861	24.035454	5.982935	2.010306	160.265625	25.382528	6.036378	2.158649	171.875000	1.000000	0.100098	0.000000	0.000000	1.053	34187.161576	1024000	1000	43.976534	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/tmp/intertwined-autoresearch-runs/full-default-compile1000-20260417-053800/latest.pt	/tmp/intertwined-autoresearch-runs/full-default-compile1000-20260417-053800
2026-04-17T05:34:10+00:00	cb9a184	full-default-compile2000-20260417-054000	full	pending	default full beta_sigreg 0.1 compile 2000 steps	4.165189	19.074913	5.986824	2.046066	110.312500	19.792425	6.014287	2.121887	116.562500	1.000000	0.100098	0.000000	0.000000	1.053	39854.567266	2048000	2000	68.613846	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/tmp/intertwined-autoresearch-runs/full-default-compile2000-20260417-054000/latest.pt	/tmp/intertwined-autoresearch-runs/full-default-compile2000-20260417-054000
2026-04-17T05:35:58+00:00	cb9a184	full-beta03-lambda1-compile2000-20260417-054200	full	pending	full-size beta_sigreg 0.03 lambda 1 compile 2000 steps	4.166038	9.457858	5.989277	0.722308	91.453125	9.724556	6.043991	0.689941	99.687500	1.000000	0.030029	0.000000	0.000000	1.053	42000.051789	2048000	2000	66.721228	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_beta03_lambda1.yaml	/tmp/intertwined-autoresearch-runs/full-beta03-lambda1-compile2000-20260417-054200/latest.pt	/tmp/intertwined-autoresearch-runs/full-beta03-lambda1-compile2000-20260417-054200
2026-04-17T05:37:55+00:00	cb9a184	full-default-lr6e4-compile2000-20260417-054400	full	pending	default full beta_sigreg 0.1 compile 2000 steps lr 6e-4	4.171911	25.304386	5.996974	3.432549	158.593750	27.547113	6.036737	3.285376	182.250000	1.000000	0.100098	0.000000	0.000000	1.053	40392.428323	2048000	2000	69.302491	cuda	bfloat16	adamw	0.00060000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/tmp/intertwined-autoresearch-runs/full-default-lr6e4-compile2000-20260417-054400/latest.pt	/tmp/intertwined-autoresearch-runs/full-default-lr6e4-compile2000-20260417-054400
2026-04-17T05:39:48+00:00	cb9a184	full-default-lr1e4-compile2000-20260417-054600	full	pending	default full beta_sigreg 0.1 compile 2000 steps lr 1e-4	4.166151	19.577488	5.988702	1.877360	117.000000	20.025700	6.021610	1.966589	120.375000	1.000000	0.100098	0.000000	0.000000	1.053	37869.815860	2048000	2000	68.023398	cuda	bfloat16	adamw	0.00010000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/tmp/intertwined-autoresearch-runs/full-default-lr1e4-compile2000-20260417-054600/latest.pt	/tmp/intertwined-autoresearch-runs/full-default-lr1e4-compile2000-20260417-054600
2026-04-17T05:42:51+00:00	cb9a184	full-default-seq256-compile2000-20260417-054800	full	pending	default full beta_sigreg 0.1 compile 2000 steps seq_len 256	4.195885	25.382605	5.999250	2.457467	169.093750	26.538710	6.009619	2.354091	181.750000	1.000000	0.100098	0.000000	0.000000	1.520	77428.651451	4096000	2000	133.572951	cuda	bfloat16	adamw	0.00030000	0.01000000	8	256	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/tmp/intertwined-autoresearch-runs/full-default-seq256-compile2000-20260417-054800/latest.pt	/tmp/intertwined-autoresearch-runs/full-default-seq256-compile2000-20260417-054800
2026-04-17T05:45:45+00:00	cb9a184	full-default-batch16-compile2000-20260417-055100	full	pending	default full beta_sigreg 0.1 compile 2000 steps batch 16	4.194533	25.290771	5.998096	2.448117	168.281250	26.379105	6.015656	2.575950	177.875000	1.000000	0.100098	0.000000	0.000000	1.520	73227.976812	4096000	2000	116.484098	cuda	bfloat16	adamw	0.00030000	0.01000000	16	128	1	8	/workspace/jepa-code/architechtures/v1/intertwined_hjepa.yaml	/tmp/intertwined-autoresearch-runs/full-default-batch16-compile2000-20260417-055100/latest.pt	/tmp/intertwined-autoresearch-runs/full-default-batch16-compile2000-20260417-055100
2026-04-17T05:48:51+00:00	cb9a184	full-jepa-dropout02-compile2000-20260417-055900	full	pending	full-size default with jepa aux dropout 0.2 compile 2000 steps	4.183703	20.434650	6.014337	1.691489	127.164062	20.790751	6.043125	1.710127	130.375000	1.000000	0.100098	0.000000	0.204000	1.053	39324.720248	2048000	2000	93.094534	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_jepa_dropout02.yaml	/tmp/intertwined-autoresearch-runs/full-jepa-dropout02-compile2000-20260417-055900/latest.pt	/tmp/intertwined-autoresearch-runs/full-jepa-dropout02-compile2000-20260417-055900
2026-04-17T06:01:36+00:00	cb9a184	full-warmup500-nockpt-compile2000-20260417-061300	full	pending	full-size default coefficients aux warmup 500 compile 2000 steps no checkpoint	4.163311	16.583766	5.984219	1.624384	89.664062	17.563889	6.031231	1.595158	99.375000	1.000000	0.100098	0.000000	0.000000	1.053	38095.877241	2048000	2000	67.354170	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_warmup500.yaml		/workspace/jepa-code/autoresearch-runs/full-warmup500-nockpt-compile2000-20260417-061300
2026-04-17T06:03:41+00:00	cb9a184	full-warmup1000-nockpt-compile2000-20260417-061600	full	pending	full-size default coefficients aux warmup 1000 compile 2000 steps no checkpoint	4.166240	17.315805	5.988812	1.645674	96.718750	17.464987	6.029317	1.673168	97.625000	1.000000	0.100098	0.000000	0.000000	1.053	42571.636825	2048000	2000	68.224666	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/full_warmup1000.yaml		/workspace/jepa-code/autoresearch-runs/full-warmup1000-nockpt-compile2000-20260417-061600
2026-04-17T06:07:07+00:00	cb9a184	full-default-wd0-compile3000-20260417-060500	full	pending	full-size default compile 3000 steps weight_decay 0 no checkpoint	4.159711	15.723119	5.982197	2.016590	77.167969	15.960720	5.937972	1.966497	80.562500	1.000000	0.100098	0.000000	0.000000	1.053	42172.020895	3072000	3000	91.602120	cuda	bfloat16	adamw	0.00030000	0.00000000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-wd0-compile3000-20260417-060500
2026-04-17T06:09:40+00:00	cb9a184	full-default-wd001-compile3000-20260417-060800	full	pending	full-size default compile 3000 steps weight_decay 0.01 no checkpoint control	4.162708	15.869721	5.985021	1.905431	79.714844	15.862305	5.940022	1.787907	81.343750	1.000000	0.100098	0.000000	0.000000	1.053	34977.582383	3072000	3000	93.802443	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-wd001-compile3000-20260417-060800
2026-04-17T06:12:11+00:00	cb9a184	full-default-wd0001-compile3000-20260417-061100	full	pending	full-size default compile 3000 steps weight_decay 0.001 no checkpoint	4.162163	15.512067	5.984615	1.839873	76.800781	15.908683	5.948710	1.841223	81.187500	1.000000	0.100098	0.000000	0.000000	1.053	38532.326993	3072000	3000	95.029921	cuda	bfloat16	adamw	0.00030000	0.00100000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-wd0001-compile3000-20260417-061100
2026-04-17T06:15:46+00:00	cb9a184	full-default-wd0-compile5000-20260417-061500	full	pending	full-size default compile 5000 steps weight_decay 0 no checkpoint	4.162023	14.874618	5.983025	2.513495	63.718750	14.648928	5.889344	2.240834	65.187500	1.000000	0.100098	0.000000	0.000000	1.053	38837.904057	5120000	5000	144.182172	cuda	bfloat16	adamw	0.00030000	0.00000000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-wd0-compile5000-20260417-061500
2026-04-17T06:18:13+00:00	cb9a184	full-default-lr2e4-wd0-compile3000-20260417-062000	full	pending	full-size default compile 3000 steps lr 2e-4 weight_decay 0 no checkpoint	4.170465	14.323221	5.997184	1.352046	69.671875	14.544291	5.969244	1.375047	72.000000	1.000000	0.100098	0.000000	0.000000	1.053	48226.630915	3072000	3000	90.535585	cuda	bfloat16	adamw	0.00020000	0.00000000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-lr2e4-wd0-compile3000-20260417-062000
2026-04-17T06:20:30+00:00	cb9a184	full-default-lr4e4-wd0-compile3000-20260417-062300	full	pending	full-size default compile 3000 steps lr 4e-4 weight_decay 0 no checkpoint	4.162574	17.303038	5.984988	2.161851	91.472656	16.793049	5.935623	2.026176	88.312500	1.000000	0.100098	0.000000	0.000000	1.053	41663.115940	3072000	3000	90.491341	cuda	bfloat16	adamw	0.00040000	0.00000000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-lr4e4-wd0-compile3000-20260417-062300
2026-04-17T06:22:48+00:00	cb9a184	full-default-wd0-clip05-compile3000-20260417-062600	full	pending	full-size default compile 3000 steps weight_decay 0 grad_clip 0.5 no checkpoint	4.161500	14.821896	5.983900	1.812392	70.187500	15.406887	5.934237	1.700775	77.718750	1.000000	0.100098	0.000000	0.000000	1.053	44936.307097	3072000	3000	92.678647	cuda	bfloat16	adamw	0.00030000	0.00000000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-wd0-clip05-compile3000-20260417-062600
2026-04-17T06:25:09+00:00	cb9a184	full-default-wd0-clip0-compile3000-20260417-063000	full	pending	full-size default compile 3000 steps weight_decay 0 grad_clip 0 no checkpoint	4.166567	14.965450	5.992603	1.463959	75.015625	15.290928	5.953000	1.381677	79.562500	1.000000	0.100098	0.000000	0.000000	1.053	43872.307589	3072000	3000	88.970179	cuda	bfloat16	adamw	0.00030000	0.00000000	8	128	1	8	intertwined_hjepa.yaml		/workspace/jepa-code/autoresearch-runs/full-default-wd0-clip0-compile3000-20260417-063000
